"id","scan_time","pages","count_broken_link","mobile","count_images","count_alt_image","hl1","hl2","hl3","count_flash","count_script","count_frame","count_iframe","count_in_linked","count_out_linked","google","SNSuse","server"
"16192","20.40436816215515","61","5","1","1621","1472","48","98","95","0","450","0","0","77","32","6050","1","Microsoft-IIS/8.5"
"16193","133.2290382385254","237","0","1","1512","761","232","247","225","0","3006","0","1","275","96","2400","1","Apache"
"16194","254.43035554885864","573","139","1","1243","0","0","38","343","0","1807","0","0","636","1","1450","0",\N
"16195","1953.7200558185577","933","0","1","4997","4319","1447","1361","1055","0","9861","4","32","1035","132","17200","1",\N
"16196","4466.17022228241","1709","112","1","31681","31635","4755","7921","4792","0","30234","0","1581","12993","228","13100","0","server"
"16197","1083.329793214798","690","48","1","2219","88","943","1209","2484","0","16286","0","3","1341","209","5310","1","nginx"
"16198","4.178914546966553","7","0","0","195","73","7","53","15","0","68","0","0","6","4","380","0","Apache"
"16199","130.5166528224945","169","1","1","3089","1290","138","416","595","0","4496","0","398","1","224","78","1",\N
"16200","2760.2037177085876","1050","17","1","19392","15069","3017","7536","1045","2","49059","0","795","1129","171","7880","1",\N
"16201","1661.227667093277","1504","0","1","14733","14213","2844","2209","232","0","23893","0","3","3103","101","7510","1","Microsoft-IIS/10.0"
"16202","753.6900684833527","701","0","1","9861","6739","1003","489","485","0","8152","0","19","1037","80","4460","1",\N
"16204","486.8460998535156","545","0","1","10388","10040","531","442","621","0","8643","0","1","559","82","6300","0",\N
"16205","195.8700668811798","582","0","1","5112","1207","536","1061","1030","0","4108","0","37","584","55","846","0","Apache"
"16206","419.5559368133545","1063","0","1","8843","7080","829","1640","823","0","10040","0","22","2810","50","3700","0","Apache/2.2.22 (Unix) mod_ssl/2.2.22 OpenSSL/1.0.2j mod_jk/1.2.48 PHP/4.4.9 DAV/2"
"16207","13.781710386276245","57","0","1","491","0","19","3","0","0","166","0","0","57","31","627","0","Apache"
"16208","87.82790350914001","180","0","1","2981","998","163","159","0","0","2445","0","4","180","37","373","1","Apache/2.4.51 (Unix) OpenSSL/1.1.1g mod_jk/1.2.48"
"16209","33450.16690683365","18936","258","1","80670","78694","18614","18577","15714","4","399513","0","17195","20885","757","9260","1","Apache"
"16211","52.9082887172699","158","0","1","634","87","1","2","0","0","1404","0","2","212","0","248","0","Microsoft-IIS/5.0"
"16212","233.92325901985168","606","47","0","20405","11951","0","0","0","218","2871","2","15","789","465","8970","0","Apache-Coyote/1.1"
"16213","224.9145209789276","555","0","1","8620","8085","0","0","0","0","12784","0","83","665","29","1340","1","Apache"
"16214","109.98125267028809","170","25","1","5962","0","139","127","39","0","2847","0","26","178","24","1200","1","Microsoft-IIS/7.5"
"16215","2799.715631723404","1828","162","1","31637","27963","2557","11645","3693","0","47661","0","1479","1","6426","17100000","1",\N
"16217","179.8917977809906","187","0","1","594","127","150","0","38","0","2498","0","6","196","101","3410","1","PWS/8.3.1.0.8"
"16220","161.59579229354858","241","0","0","1308","242","226","238","216","0","2798","0","14","239","46","2040","1","Apache"
"16221","1270.1875762939453","2593","6","1","73643","4361","2827","8660","10536","0","26985","0","54","4678","1454","1110","1","nginx"
"16222","625.5992863178253","1274","0","1","41691","39725","1774","1290","905","0","14687","0","136","1987","434","6910","1","Apache/2.4.27 (Unix) OpenSSL/1.0.2l"
"16223","161.06545233726501","521","0","1","5894","5404","455","443","488","0","5384","0","9","3015","127","11900","1",""
"16224","1359.3370966911316","912","0","1","8538","102","0","5","3094","0","6472","0","39","918","101","546","0","Apache"
"16225","57.840763092041016","70","18","1","144","91","31","18","15","0","826","0","4","71","58","4350","1",\N
"16226","112.40440845489502","153","0","1","1202","1030","137","54","237","0","2109","0","2","153","844","535","1","Apache/2.4.23 (Unix) PHP/5.3.17"
"16227","145.61051440238953","204","0","1","453","152","95","215","93","0","3343","0","2","846","127","626","0","Apache/2.4.23 (Unix) PHP/5.3.17"
"16228","47.0050745010376","81","3","1","451","368","76","70","119","0","824","0","0","84","27","269","0","Apache"
"16230","682.4112343788147","406","26","1","5076","2757","363","972","2100","0","17541","0","45","1127","650","1980000","0",\N
"16231","16.38217830657959","111","0","1","440","340","66","37","22","0","148","0","19","111","20","886","0","Apache"
"16232","46.27312421798706","128","0","1","4048","3313","118","122","259","0","592","0","6","159","122","713","0","nginx"
"16234","119.47526931762695","246","4","1","622","2","337","23","1004","0","2837","0","7","1346","16","583","0","nginx"
"16235","210.99396419525146","498","4","1","9876","4081","314","581","1798","0","4299","0","2","762","1238","1040","1","Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.6.37"
"16236","174.72243094444275","198","0","1","2659","434","0","60","56","0","1425","0","0","201","123","711","1","Apache"
"16237","1.2315735816955566","5","1","0","21","21","1","4","0","0","32","0","0","5","9","2250","0",\N
"16239","206.86283230781555","193","1","1","1018","132","150","138","185","0","1270","0","0","271","29","1300","0","Microsoft-IIS/10.0"
"16240","274.9896924495697","943","25","1","10283","669","492","960","3488","408","6985","5","221","1851","394","1920","0","Apache"
"16241","543.9742166996002","1433","0","1","17478","11936","1260","1297","1267","0","10701","0","15","1741","62","3090","1","Apache/2.2.15 (CentOS)"
"16242","278.47647070884705","299","0","1","2126","592","840","544","3831","0","6833","0","285","431","56","1330","0","Apache/2.2.15 (CentOS)"
"16243","37.49905228614807","234","0","1","924","0","1648","22","12","0","1062","0","0","280","2","476","0","Apache"
"16246","378.5251829624176","1161","12","0","26192","25089","1189","7117","1125","0","3897","0","188","1161","32","939","0","Jeus WebContainer/JEUS 5.0 (fix #27)"
"16247","117.6671028137207","392","2","0","7819","7470","330","2170","370","0","1101","0","50","392","33","529","0","Jeus WebContainer/JEUS 5.0 (fix #27)"
"16248","269.44342017173767","96","0","1","282","218","117","153","132","0","1160","0","7","96","8","340","0","Apache"
"16249","5.496577501296997","38","1","0","313","116","0","0","0","0","50","0","20","38","6","921","0","nginx"
"16250","78.52576112747192","166","15","1","2885","2754","149","145","215","0","1197","0","47","203","137","1150","1","Apache/2.4.7 (Unix) OpenSSL/1.0.1e-fips mod_jk/1.2.39"
"16251","104.19924426078796","196","16","1","3590","3329","178","174","219","0","1517","0","65","247","133","2190","1","Apache/2.4.7 (Unix) OpenSSL/1.0.1e-fips mod_jk/1.2.39"
"16252","2.5116021633148193","28","0","1","21","11","1","7","0","0","17","0","0","28","15","498","0","Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips mod_fcgid/2.3.9 PHP/7.2.18"
"16253","29.809150457382202","104","0","1","876","278","99","197","0","0","595","0","92","104","20","956","1","Microsoft-IIS/8.5"
"16254","86.20160841941833","299","2","0","11213","11054","181","169","376","0","1526","0","5","355","152","9200","1",\N
"16255","152.6431906223297","327","0","1","6825","6597","177","148","164","0","2492","0","11","359","17","1290","0","Apache"
"16256","475.09826612472534","857","0","1","2966","2270","1045","2313","536","0","4498","0","1","870","110","6070","1",\N
"16257","265.69839572906494","627","0","1","1806","1340","675","1409","447","0","2785","0","1","652","133","879","1",\N
"16258","280.7607452869415","628","0","1","1594","1220","671","1099","302","0","2689","0","1","651","140","1130","1",\N
"16259","258.3423342704773","953","0","1","1437","1274","654","1172","149","0","2671","0","1","964","114","1660","1",\N
"16260","72.06922459602356","194","2","1","1947","1488","150","121","36","0","1619","0","8","194","14","581","0",""
"16262","10.084156036376953","46","10","1","323","0","25","26","0","0","295","0","53","47","24","444","0","Microsoft-IIS/10.0"
"16263","1380.106211423874","1690","49","1","23823","14004","1498","1481","1333","0","12223","0","52","2146","348","1140","1","Apache"
"16264","1424.025796175003","61","0","1","231","182","68","126","15","0","2830","0","5","61","32","934","0","Pepyaka/1.19.10"
"16265","286.0769693851471","204","0","1","3440","1068","201","382","255","0","6663","0","16","204","602","644","1","loaive"
"16266","31.74075198173523","225","162","1","627","529","62","128","231","0","671","0","0","299","26","1480","0","Microsoft-IIS/10.0"
"16267","389.78018712997437","163","1","1","412","133","92","226","113","0","1815","0","3","365","1406","1240","1","Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.16"
"16268","1036.2624881267548","210","1","1","269","204","182","162","17","0","5590","0","3","390","1355","462","1","Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.16"
"16269","3.7333476543426514","19","1","1","36","20","0","16","13","0","260","0","2","21","8","317","0","Apache"
"16270","32.97068381309509","93","50","0","1559","326","32","96","32","0","681","0","0","83","104","58","1","Microsoft-IIS/5.0"
"16271","657.5995121002197","258","5","0","824","554","110","319","168","0","3870","0","18","312","103","1170","1","Apache"
"16272","18312.762654066086","218","5","1","812","222","118","906","566","0","1498","0","30","233","42","229000","1",\N
"16273","183.7807867527008","511","2","1","5466","2489","829","311","85","0","6668","0","13","705","562","1690","1","nginx"
"16275","98.10775518417358","390","1","1","2414","322","246","106","0","0","3449","0","96","454","37","2360","0","Microsoft-IIS/8.5"
"16279","408.9431402683258","483","9","1","2187","1059","908","6212","492","0","5925","0","50","531","61","1330","0","Apache/2.4.38 (Unix) PHP/7.2.5"
"16280","826.3888278007507","1449","0","1","26559","7628","580","56","2323","0","23255","0","57","3317","56","4440","1","Microsoft-IIS/8.5"
"16281","5.725067377090454","6","1","1","18","8","4","0","0","0","217","0","4","5","57","323","0","Apache"
"16282","18.008123636245728","100","0","1","361","2","0","228","0","0","883","0","63","99","7","409","0","nginx"
"16284","83.03683161735535","346","6","0","4349","0","0","0","6","4","1140","0","22","355","27","2520","0","nginx"
"16285","151.67123532295227","80","0","1","2003","1519","335","112","475","0","1809","0","6","98","238","851","1",\N
"16286","361.5613989830017","359","0","1","801","365","368","13","335","0","3533","0","1","361","27","892","0","Apache"
"16287","301.05717968940735","110","0","1","220","181","88","96","98","0","1047","0","0","110","21","611","0","Microsoft-IIS/10.0"
"16288","1040.6164419651031","1799","109","1","5837","3296","1003","6255","594","0","31785","0","941","2309","966","4880","1","nginx"
"16290","19.81255841255188","206","93","1","1480","1223","88","0","0","0","792","0","7","246","18","1820","0","Apache"
"16292","109.38747191429138","396","0","1","2733","43","395","1123","2329","0","1884","0","24","396","13","660","0","Microsoft-IIS/10.0"
"16294","115.60835409164429","215","0","1","721","714","92","723","93","0","4117","0","17","320","20","152","0",\N
"16295","24737.400555372238","401","1","1","874","634","750","1121","797","0","7908","0","9","432","104","4830","1","nginx/1.18.0"
"16296","26217.568182229996","2144","692","1","19382","14150","1118","3937","2394","0","156030","0","809","6904","1169","18200","1","CloudFront"
"16297","8.801588773727417","20","1","0","102","48","0","104","4","0","188","0","4","38","51","0","0","Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.6.40"
"16298","7.566050052642822","20","1","0","102","48","0","104","4","0","188","0","4","38","51","0","0","Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.6.40"
"16299","7.573129415512085","20","1","0","102","48","0","104","4","0","188","0","4","38","51","0","0","Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.6.40"
"16300","122.03701996803284","584","23","1","2902","1990","1027","285","402","0","6751","0","0","603","109","0","0","Apache"
"16301","12.083789110183716","13","1","1","90","0","26","0","19","0","180","0","0","24","20","0","0","Apache"
"16302","1.8538568019866943","13","0","0","85","2","0","0","0","0","40","0","0","13","4","0","0","Apache"
"16304","90.54483842849731","82","7","1","371","148","68","14","385","0","543","0","3","116","15","0","0","Apache"
"16305","16.085084915161133","8","1","1","81","20","0","0","35","0","247","0","1","11","15","0","0","Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips PHP/5.3.27"
"16307","175.68121027946472","431","0","0","18773","16723","421","4","2","403","4453","2","1207","554","8","0","0","Apache"
"16308","26.675047159194946","113","0","0","446","35","308","223","18","0","1738","0","4","198","28","0","0","Apache"
"16309","10.693592548370361","37","0","0","364","211","36","0","35","21","472","2","62","40","4","0","0","Apache"
"16310","50.0803906917572","212","2","0","1053","404","276","662","37","0","1979","0","2","283","15","0","1","Apache/2.4.16 (Unix) OpenSSL/1.0.1e-fips PHP/5.6.17 mod_jk/1.2.42"
"16311","13.603700876235962","34","3","1","135","0","87","186","836","0","351","0","3","34","12","0","0","Apache/2.2.15 (CentOS)"
"16312","14.57801604270935","147","1","0","940","342","52","181","267","0","316","0","1","186","14","0","0","nginx"
"16314","7.510476350784302","51","0","0","397","230","41","77","164","0","290","0","0","51","4","0","0","nginx"
"16315","327.58406257629395","427","1","0","28231","401","0","0","363","353","5567","2","35","677","84","0","0","Apache/2.2.3 (CentOS)"
"16316","794.1407642364502","850","4","1","7261","2298","1655","751","88","0","7480","0","4","1005","150","0","0","Microsoft-IIS/8.5"
"16318","155.59032011032104","712","163","1","4277","1410","513","1593","3122","0","8967","0","16","1873","320","0","1","nginx"
"16319","159.16890716552734","710","163","1","4261","1407","512","1588","3101","0","8948","0","15","1387","803","0","1","nginx"
"16320","36.3925461769104","145","1","1","971","579","385","174","18","0","1435","2","6","323","12","0","0","Apache"
"16322","32.50865459442139","142","0","0","4568","0","0","0","0","15","143","0","0","142","7","0","0","nginx"
"16323","11.526908159255981","78","3","1","223","112","3","182","70","0","657","0","0","52","33","0","0","Apache"
"16324","64.88173913955688","177","6","0","3125","779","152","0","13","159","1996","0","186","196","89","0","0","Apache"
"16325","36.14252543449402","112","7","0","2540","1419","100","18","36","236","845","2","0","309","10","0","0","Apache/2.2.14 (Unix) mod_ssl/2.2.14 OpenSSL/0.9.8e-fips-rhel5 PHP/5.2.12"
"16327","114.88074994087219","199","0","1","5418","145","1083","1","427","0","4540","0","3","1115","13","0","1","nginx"
"16329","125.09815287590027","330","0","1","3067","212","23","625","240","0","9068","0","57","2228","46","0","1","nginx"
"16330","177.43138098716736","261","20","1","879","563","36","0","7","0","12391","0","127","273","229","0","0","nginx"
"16331","244.56431674957275","538","36","1","16192","7600","578","2063","951","0","3073","0","6","830","85","0","1","nginx"
"16332","55.64448308944702","212","2","0","1053","404","276","662","37","0","1979","0","2","283","15","0","1","Apache/2.4.16 (Unix) OpenSSL/1.0.1e-fips PHP/5.6.17 mod_jk/1.2.42"
"16333","34.56078243255615","141","1","0","5155","3700","0","138","0","0","2194","2","146","305","22","0","0","Apache"
"16335","59.78823208808899","284","20","1","1482","546","303","280","0","124","3072","0","4","326","96","0","0","nginx"
"16336","0.9368557929992676","8","0","1","35","0","0","0","0","0","6","3","0","8","3","0","0","Apache/2.2.15 (CentOS)"
"16337","13.52949333190918","124","5","1","166","74","44","2","14","0","263","0","45","108","51","0","0","nginx"
"16338","172.64536714553833","690","0","1","1875","1151","483","1559","0","1","6770","0","59","707","786","0","1","nginx"
"16339","12.263236045837402","47","1","0","155","94","40","40","23","0","197","0","0","48","14","0","1","Microsoft-IIS/6.0"
"16340","80.01828598976135","241","2","0","5763","2226","237","0","473","213","1859","2","471","292","34","0","1","Apache"
"16341","12.458367347717285","43","0","0","1740","680","0","0","0","0","324","0","44","42","3","0","0","nginx"
"16342","8.686693906784058","28","0","0","1202","318","0","0","0","0","588","0","0","45","22","0","0","Apache"
"16345","51.14809012413025","143","2","0","1130","688","132","207","50","0","1845","0","256","239","20","0","0","Microsoft-IIS/5.0"
"16346","29.63341188430786","127","2","1","868","702","5","44","133","0","904","0","119","64","70","0","0","Apache/2.2.16 (Unix) mod_ssl/2.2.16 OpenSSL/0.9.8e-fips-rhel5 PHP/5.2.14"
"16347","153.08012104034424","146","24","1","751","303","0","0","0","0","8089","0","94","170","127","0","0","nginx"
"16348","7.760795831680298","37","1","0","813","0","0","0","0","0","43","0","7","37","9","0","0","Apache/2.0.63 (Unix)"
"16349","1041.45938706398","59","0","1","47","33","28","263","114","0","2727","0","59","66","36","0","0",\N
"16350","1279.4366297721863","946","3","1","12148","8412","744","66","1777","2","24581","0","10","699","1426","0","0","Apache/2.2.15 (CentOS)"
"16351","7.858351707458496","42","4","0","282","34","0","3","0","0","374","0","0","139","4","0","0","Apache"
